CodigoProduto;SaldoDisponivel;ID Tiny_x;Preço padrão_x;Código (SKU)_x;Preço padrão_y;Código (SKU)_y;Preço padrão;ID Tiny_y
8.25.75.81.10;1;812028306;0.0;8.25.75.81.10;199.0;8.25.75.81.10;199.0;812028306
8.25.78.01.06;0;811362891;199.0;;;;0.0;811362891
8.25.80.01.00;0;809546050;0.0;;;;0.0;809546050
8.25.80.02.00;0;811993403;0.0;;;;0.0;811993403
8.25.81.01.00;43;812028013;0.0;8.25.81.01.00;169.0;8.25.81.01.00;169.0;812028013
8.25.81.03.00;0;811924493;169.0;;;;0.0;811924493
8.25.81.04.00;0;811934377;0.0;;;;0.0;811934377
8.25.83.01.00;0;811370166;0.0;8.25.83.01.00;59.0;8.25.83.01.00;59.0;811370166
8.25.85.01.00;17;811851418;59.0;8.25.85.01.00;89.0;8.25.85.01.00;89.0;811851418
8.25.86.01.00;0;811370609;89.0;8.25.86.01.00;1075.01;8.25.86.01.00;1075.01;811370609
8.25.86.02.00;3;811370461;1075.01;8.25.86.02.00;1590.0;8.25.86.02.00;1590.0;811370461
8.25.86.03.07;0;811929646;1590.0;8.25.86.03.07;89.0;8.25.86.03.07;89.0;811929646
8.25.86.04.18;34;811849365;89.0;8.25.86.04.18;38.0;8.25.86.04.18;38.0;811849365
8.25.86.05.00;0;811850300;38.0;;;;0.0;811850300
8.25.86.06.18;0;811849352;0.0;;;;0.0;811849352
8.25.86.07.07;0;811849369;0.0;8.25.86.07.07;38.0;8.25.86.07.07;38.0;811849369
8.25.86.08.18;0;811856534;38.0;;;;0.0;811856534
8.25.86.09.18;0;811856538;0.0;;;;0.0;811856538
8.25.86.10.07;0;914225920;0.0;8.25.86.10.07;39.0;8.25.86.10.07;39.0;914225920
8.25.86.12.07;0;811849373;39.0;;;;0.0;811849373
8.25.86.13.18;0;811850432;0.0;8.25.86.13.18;54.0;8.25.86.13.18;54.0;811850432
8.25.86.14.07;37;812002150;54.0;8.25.86.14.07;79.0;8.25.86.14.07;79.0;812002150
8.25.86.15.00;19;811849381;79.0;8.25.86.15.00;54.0;8.25.86.15.00;54.0;811849381
8.25.86.16.00;0;811850420;54.0;8.25.86.16.00;54.0;8.25.86.16.00;54.0;811850420
8.25.86.17.06;0;809540348;54.0;;;;0.0;809540348
8.25.86.17.06;0;809540348;54.0;;;;0.0;809540348
8.25.86.17.06;0;809540348;0.0;;;;0.0;809540348
8.25.86.17.06;0;809540348;0.0;;;;0.0;809540348
8.25.88.01.11;46;812011916;0.0;8.25.88.01.11;59.0;8.25.88.01.11;59.0;812011916
8.25.88.02.07;0;812011901;59.0;;;;0.0;812011901
8.25.88.03.18;0;812011897;0.0;8.25.88.03.18;59.0;8.25.88.03.18;59.0;812011897
8.25.88.04.17;0;915288432;59.0;8.25.88.04.17;28.0;8.25.88.04.17;28.0;915288432
8.25.88.05.113;0;915288404;28.0;8.25.88.05.113;28.0;8.25.88.05.113;28.0;915288404
8.25.88.06.16;0;915288445;28.0;8.25.88.06.16;28.0;8.25.88.06.16;28.0;915288445
8.25.88.07.07;0;915288392;28.0;8.25.88.07.07;28.0;8.25.88.07.07;28.0;915288392
8.25.88.08.07;0;915288399;28.0;8.25.88.08.07;34.0;8.25.88.08.07;34.0;915288399
8.25.88.09.17;0;915288440;34.0;8.25.88.09.17;34.0;8.25.88.09.17;34.0;915288440
8.25.88.10.01;0;915288411;34.0;8.25.88.10.01;32.0;8.25.88.10.01;32.0;915288411
8.25.88.11.07;0;915288425;32.0;8.25.88.11.07;32.0;8.25.88.11.07;32.0;915288425
8.25.88.12.08;0;915288418;32.0;8.25.88.12.08;32.0;8.25.88.12.08;32.0;915288418
8.25.88.13.08;0;915288452;32.0;8.25.88.13.08;32.0;8.25.88.13.08;32.0;915288452
8.25.88.14.18;0;915288464;32.0;8.25.88.14.18;32.0;8.25.88.14.18;32.0;915288464
8.25.88.15.07;0;915288458;32.0;8.25.88.15.07;32.0;8.25.88.15.07;32.0;915288458
8.25.88.16.07;0;915288485;32.0;8.25.88.16.07;32.0;8.25.88.16.07;32.0;915288485
8.25.88.17.11;0;915288478;32.0;8.25.88.17.11;32.0;8.25.88.17.11;32.0;915288478
8.25.88.18.18;0;915288496;32.0;8.25.88.18.18;32.0;8.25.88.18.18;32.0;915288496
8.25.88.19.07;0;915288470;32.0;8.25.88.19.07;32.0;8.25.88.19.07;32.0;915288470
8.25.88.20.06;0;915288046;32.0;8.25.88.20.06;19.0;8.25.88.20.06;19.0;915288046
8.25.88.21.11;0;915287242;19.0;8.25.88.21.11;29.0;8.25.88.21.11;29.0;915287242
8.25.88.22.07;1;915288506;29.0;8.25.88.22.07;34.9;8.25.88.22.07;34.9;915288506
8.25.88.23.18;0;915288514;34.9;8.25.88.23.18;34.9;8.25.88.23.18;34.9;915288514
8.25.88.24.11;2;915288522;34.9;8.25.88.24.11;34.9;8.25.88.24.11;34.9;915288522
8.25.88.25.17;0;915287788;34.9;;;;0.0;915287788
8.25.89.01.00;0;811370455;0.0;;;;0.0;811370455
8.25.89.03.00;2;812003450;0.0;8.25.89.03.00;89.0;8.25.89.03.00;89.0;812003450
8.25.89.04.07;0;811863388;89.0;;;;0.0;811863388
8.25.89.05.06;0;809548155;0.0;;;;0.0;809548155
8.25.89.06.07;0;811930404;0.0;8.25.89.06.07;69.0;8.25.89.06.07;69.0;811930404
8.25.90.01.06;0;812032810;69.0;;;;0.0;812032810
8.25.90.02.06;0;812032876;0.0;;;;0.0;812032876
8.25.92.01.10;0;811916019;0.0;8.25.92.01.10;599.0;8.25.92.01.10;599.0;811916019
8.25.92.02.06;0;809547895;599.0;;;;0.0;809547895
8.25.92.05.10;0;809550100;0.0;;;;0.0;809550100
8.25.92.06.10;3;811931838;0.0;8.25.92.06.10;639.9;8.25.92.06.10;639.9;811931838
8.25.92.07.18;0;811931854;639.9;8.25.92.07.18;639.9;8.25.92.07.18;639.9;811931854
8.25.92.08.00;1;811931942;639.9;8.25.92.08.00;249.9;8.25.92.08.00;249.9;811931942
8.25.92.09.00;0;811932504;249.9;;;;0.0;811932504
8.25.92.10.01;0;811932884;0.0;8.25.92.10.01;249.9;8.25.92.10.01;249.9;811932884
8.25.92.11.01;0;811933103;249.9;8.25.92.11.01;299.9;8.25.92.11.01;299.9;811933103
8.25.92.12.10;0;811939531;299.9;8.25.92.12.10;139.9;8.25.92.12.10;139.9;811939531
8.25.92.13.10;0;812032076;139.9;8.25.92.13.10;399.0;8.25.92.13.10;399.0;812032076
8.25.92.14.01;0;812032080;399.0;;;;0.0;812032080
8.25.92.15.18;0;812032084;0.0;;;;0.0;812032084
8.25.92.16.00;0;812032088;0.0;8.25.92.16.00;399.0;8.25.92.16.00;399.0;812032088
8.25.92.19.00;0;914221512;399.0;8.25.92.19.00;639.9;8.25.92.19.00;639.9;914221512
8.25.92.20.01;1;915288641;639.9;8.25.92.20.01;399.0;8.25.92.20.01;399.0;915288641
8.25.92.21.57;0;914223036;399.0;8.25.92.21.57;399.9;8.25.92.21.57;399.9;914223036
8.25.93.01.57;0;811380691;399.9;;;;0.0;811380691
8.25.94.01.69;11;811928549;0.0;8.25.94.01.69;299.0;8.25.94.01.69;299.0;811928549
8.25.94.02.57;0;811929803;299.0;8.25.94.02.57;299.0;8.25.94.02.57;299.0;811929803
8.25.94.07.00;0;811930455;299.0;;;;0.0;811930455
8.25.94.08.08;0;811930504;0.0;8.25.94.08.08;119.0;8.25.94.08.08;119.0;811930504
8.25.94.09.17;0;811930487;119.0;8.25.94.09.17;119.0;8.25.94.09.17;119.0;811930487
8.25.94.11.00;0;811930432;119.0;8.25.94.11.00;239.0;8.25.94.11.00;239.0;811930432
8.25.94.12.00;0;811928593;239.0;;;;0.0;811928593
8.25.94.13.00;2;811928606;0.0;8.25.94.13.00;179.0;8.25.94.13.00;179.0;811928606
8.25.94.14.00;2;811928570;179.0;8.25.94.14.00;219.0;8.25.94.14.00;219.0;811928570
8.25.97.01.00;0;812012386;219.0;;;;0.0;812012386
8.25.97.02.00;0;812012375;0.0;;;;0.0;812012375
8.25.97.03.00;0;812012367;0.0;;;;0.0;812012367
8.25.98.01.00;0;811909774;0.0;;;;0.0;811909774
8.25.98.02.00;7;811911779;0.0;8.25.98.02.00;69.0;8.25.98.02.00;69.0;811911779
8.25.98.03.18;7;811911846;69.0;8.25.98.03.18;54.9;8.25.98.03.18;54.9;811911846
8.25.98.04.07;4;811910634;54.9;8.25.98.04.07;89.9;8.25.98.04.07;89.9;811910634
8.25.98.05.18;4;811910715;89.9;8.25.98.05.18;99.0;8.25.98.05.18;99.0;811910715
8.25.99.01.00;0;811938635;99.0;;;;0.0;811938635
8.25.99.02.00;2;809540376;0.0;8.25.99.02.00;529.0;8.25.99.02.00;529.0;809540376
8.25.99.03.00;0;811852275;529.0;;;;0.0;811852275
8.26.114.01.00;0;811366524;0.0;;;;0.0;811366524
8.26.114.02.00;0;811818376;0.0;;;;0.0;811818376
8.26.114.03.00;0;811818381;0.0;;;;0.0;811818381
8.26.114.04.01;0;811366545;0.0;;;;0.0;811366545
8.26.128.02.00;0;812011371;0.0;;;;0.0;812011371
8.26.128.03.00;0;812011398;0.0;;;;0.0;812011398
8.26.128.04.00;0;812011327;0.0;;;;0.0;812011327
8.26.138.01.06;0;811917381;0.0;;;;0.0;811917381
8.26.138.02.06;0;811917186;0.0;;;;0.0;811917186
8.26.138.03.06;0;811917256;0.0;;;;0.0;811917256
8.26.138.04.06;0;811917314;0.0;;;;0.0;811917314
8.26.138.05.06;0;811916884;0.0;;;;0.0;811916884
8.26.138.06.06;0;811917022;0.0;;;;0.0;811917022
8.26.138.07.06;0;811917124;0.0;;;;0.0;811917124
8.26.138.08.18;6;811918927;0.0;8.26.138.08.18;169.9;8.26.138.08.18;169.9;811918927
8.26.138.09.18;1;811918856;169.9;8.26.138.09.18;169.9;8.26.138.09.18;169.9;811918856
8.26.138.10.18;3;811918872;169.9;8.26.138.10.18;169.9;8.26.138.10.18;169.9;811918872
8.26.138.11.18;8;811918898;169.9;8.26.138.11.18;169.9;8.26.138.11.18;169.9;811918898
8.26.138.12.18;3;811918791;169.9;8.26.138.12.18;169.9;8.26.138.12.18;169.9;811918791
8.26.138.13.18;7;811918814;169.9;8.26.138.13.18;169.9;8.26.138.13.18;169.9;811918814
8.26.138.14.18;6;811918834;169.9;8.26.138.14.18;169.9;8.26.138.14.18;169.9;811918834
8.26.138.15.113;7;811919017;169.9;8.26.138.15.113;169.9;8.26.138.15.113;169.9;811919017
8.26.138.16.113;7;811918971;169.9;8.26.138.16.113;169.9;8.26.138.16.113;169.9;811918971
8.26.138.17.113;6;811918982;169.9;8.26.138.17.113;169.9;8.26.138.17.113;169.9;811918982
8.26.138.18.113;8;811918998;169.9;8.26.138.18.113;169.9;8.26.138.18.113;169.9;811918998
8.26.138.19.113;4;811918946;169.9;8.26.138.19.113;169.9;8.26.138.19.113;169.9;811918946
8.26.138.20.113;7;811918955;169.9;8.26.138.20.113;169.9;8.26.138.20.113;169.9;811918955
8.26.138.21.113;8;811918962;169.9;8.26.138.21.113;169.9;8.26.138.21.113;169.9;811918962
8.26.138.22.07;0;811918387;169.9;8.26.138.22.07;169.9;8.26.138.22.07;169.9;811918387
8.26.138.23.07;0;811918352;169.9;;;;0.0;811918352
8.26.138.24.07;1;811918372;0.0;8.26.138.24.07;169.9;8.26.138.24.07;169.9;811918372
8.26.138.25.07;0;811918381;169.9;8.26.138.25.07;169.9;8.26.138.25.07;169.9;811918381
8.26.138.26.07;3;811918314;169.9;8.26.138.26.07;169.9;8.26.138.26.07;169.9;811918314
8.26.138.27.07;2;811918320;169.9;8.26.138.27.07;169.9;8.26.138.27.07;169.9;811918320
8.26.138.28.07;4;811918336;169.9;8.26.138.28.07;169.9;8.26.138.28.07;169.9;811918336
8.26.138.29.12;3;811918772;169.9;8.26.138.29.12;169.9;8.26.138.29.12;169.9;811918772
8.26.138.30.12;0;811918498;169.9;;;;0.0;811918498
8.26.138.31.12;0;811918745;0.0;8.26.138.31.12;169.9;8.26.138.31.12;169.9;811918745
8.26.138.32.12;0;811918756;169.9;8.26.138.32.12;169.9;8.26.138.32.12;169.9;811918756
8.26.138.33.12;0;811918452;169.9;8.26.138.33.12;169.9;8.26.138.33.12;169.9;811918452
8.26.138.34.12;0;811918469;169.9;8.26.138.34.12;169.9;8.26.138.34.12;169.9;811918469
8.26.138.35.12;2;811918485;169.9;8.26.138.35.12;169.9;8.26.138.35.12;169.9;811918485
8.26.138.36.10;2;811918442;169.9;8.26.138.36.10;169.9;8.26.138.36.10;169.9;811918442
8.26.138.37.10;0;811918416;169.9;8.26.138.37.10;149.0;8.26.138.37.10;149.0;811918416
8.26.138.38.10;1;811918427;149.0;8.26.138.38.10;149.0;8.26.138.38.10;149.0;811918427
8.26.138.39.10;2;811918435;149.0;8.26.138.39.10;169.9;8.26.138.39.10;169.9;811918435
8.26.138.40.10;0;811918397;169.9;;;;0.0;811918397
8.26.138.41.10;1;811918404;0.0;8.26.138.41.10;169.9;8.26.138.41.10;169.9;811918404
8.26.138.42.10;3;811918410;169.9;8.26.138.42.10;169.9;8.26.138.42.10;169.9;811918410
8.26.138.43.57;8;811916817;169.9;8.26.138.43.57;169.9;8.26.138.43.57;169.9;811916817
8.26.138.44.57;0;811916626;169.9;8.26.138.44.57;169.9;8.26.138.44.57;169.9;811916626
8.26.138.45.57;6;811916682;169.9;8.26.138.45.57;169.9;8.26.138.45.57;169.9;811916682
8.26.138.46.57;3;811916741;169.9;8.26.138.46.57;169.9;8.26.138.46.57;169.9;811916741
8.26.138.47.57;4;811916494;169.9;8.26.138.47.57;169.9;8.26.138.47.57;169.9;811916494
8.26.138.48.57;2;811916536;169.9;8.26.138.48.57;169.9;8.26.138.48.57;169.9;811916536
8.26.138.49.57;6;811916568;169.9;8.26.138.49.57;149.0;8.26.138.49.57;149.0;811916568
8.26.138.50.06;6;811916238;149.0;8.26.138.50.06;269.9;8.26.138.50.06;269.9;811916238
8.26.138.51.06;0;811916188;269.9;;;;0.0;811916188
8.26.138.52.06;3;811916208;0.0;8.26.138.52.06;269.9;8.26.138.52.06;269.9;811916208
8.26.138.53.06;3;811916275;269.9;8.26.138.53.06;269.9;8.26.138.53.06;269.9;811916275
8.26.138.54.06;2;811916258;269.9;8.26.138.54.06;269.9;8.26.138.54.06;269.9;811916258
8.26.138.55.06;3;811916267;269.9;8.26.138.55.06;269.9;8.26.138.55.06;269.9;811916267
8.26.138.56.07;4;811918200;269.9;8.26.138.56.07;169.9;8.26.138.56.07;169.9;811918200
8.26.138.57.07;0;811918152;169.9;;;;0.0;811918152
8.26.138.58.07;0;811918171;0.0;8.26.138.58.07;169.9;8.26.138.58.07;169.9;811918171
8.26.138.59.07;0;811918190;169.9;8.26.138.59.07;169.9;8.26.138.59.07;169.9;811918190
8.26.138.60.07;0;811918091;169.9;8.26.138.60.07;149.0;8.26.138.60.07;149.0;811918091
8.26.138.61.07;4;811918108;149.0;8.26.138.61.07;169.9;8.26.138.61.07;169.9;811918108
8.26.138.62.07;0;811918128;169.9;;;;0.0;811918128
8.26.138.63.18;4;811918293;0.0;8.26.138.63.18;169.9;8.26.138.63.18;169.9;811918293
8.26.138.64.18;0;811918255;169.9;8.26.138.64.18;169.9;8.26.138.64.18;169.9;811918255
8.26.138.65.18;3;811918270;169.9;8.26.138.65.18;169.9;8.26.138.65.18;169.9;811918270
8.26.138.66.18;7;811918279;169.9;8.26.138.66.18;169.9;8.26.138.66.18;169.9;811918279
8.26.138.67.18;3;811918208;169.9;8.26.138.67.18;169.9;8.26.138.67.18;169.9;811918208
8.26.138.68.18;5;811918225;169.9;8.26.138.68.18;169.9;8.26.138.68.18;169.9;811918225
8.26.138.69.18;8;811918244;169.9;8.26.138.69.18;169.9;8.26.138.69.18;169.9;811918244
8.26.138.70.16;1;811916458;169.9;8.26.138.70.16;169.9;8.26.138.70.16;169.9;811916458
8.26.138.71.16;0;811916342;169.9;8.26.138.71.16;169.9;8.26.138.71.16;169.9;811916342
8.26.138.72.16;4;811916369;169.9;8.26.138.72.16;169.9;8.26.138.72.16;169.9;811916369
8.26.138.73.16;3;811916397;169.9;8.26.138.73.16;169.9;8.26.138.73.16;169.9;811916397
8.26.138.74.16;4;811916287;169.9;8.26.138.74.16;169.9;8.26.138.74.16;169.9;811916287
8.26.138.75.16;5;811916303;169.9;8.26.138.75.16;169.9;8.26.138.75.16;169.9;811916303
8.26.138.76.16;8;811916315;169.9;8.26.138.76.16;169.9;8.26.138.76.16;169.9;811916315
8.26.138.77.11;0;811918056;169.9;8.26.138.77.11;149.0;8.26.138.77.11;149.0;811918056
8.26.138.78.11;0;811917709;149.0;8.26.138.78.11;169.9;8.26.138.78.11;169.9;811917709
8.26.138.79.11;0;811917763;169.9;8.26.138.79.11;169.9;8.26.138.79.11;169.9;811917763
8.26.138.80.11;0;811917919;169.9;8.26.138.80.11;169.9;8.26.138.80.11;169.9;811917919
8.26.138.81.11;0;811917474;169.9;8.26.138.81.11;169.9;8.26.138.81.11;169.9;811917474
8.26.138.82.11;4;811917535;169.9;8.26.138.82.11;169.9;8.26.138.82.11;169.9;811917535
8.26.138.83.11;3;811917606;169.9;8.26.138.83.11;169.9;8.26.138.83.11;169.9;811917606
8.26.23.24.00;0;914969065;169.9;;;;0.0;914969065
8.27.01.01.07;0;812032124;0.0;;;;0.0;812032124
8.27.01.02.18;0;812032149;0.0;8.27.01.02.18;238.9;8.27.01.02.18;238.9;812032149
8.27.01.03.07;0;812032178;238.9;8.27.01.03.07;238.9;8.27.01.03.07;238.9;812032178
8.27.01.04.18;0;812032224;238.9;;;;0.0;812032224
8.27.01.07.11;0;914217597;0.0;;;;0.0;914217597
8.27.01.08.07;2;812032386;0.0;8.27.01.08.07;170.9;8.27.01.08.07;170.9;812032386
8.27.01.09.18;1;812032408;170.9;8.27.01.09.18;170.9;8.27.01.09.18;170.9;812032408
8.27.03.01.07;1;812032560;170.9;8.27.03.01.07;101.9;8.27.03.01.07;101.9;812032560
8.27.03.02.10;0;812032581;101.9;8.27.03.02.10;111.9;8.27.03.02.10;111.9;812032581
8.27.03.03.18;1;812032597;111.9;8.27.03.03.18;101.9;8.27.03.03.18;101.9;812032597
8.27.03.07.07;1;812032676;101.9;8.27.03.07.07;27.9;8.27.03.07.07;27.9;812032676
8.27.03.08.18;0;812032694;27.9;8.27.03.08.18;27.9;8.27.03.08.18;27.9;812032694
8.27.03.09.10;0;812032681;27.9;8.27.03.09.10;27.9;8.27.03.09.10;27.9;812032681
8.27.04.01.07;0;812032617;27.9;8.27.04.01.07;99.9;8.27.04.01.07;99.9;812032617
8.27.04.02.18;0;812032648;99.9;8.27.04.02.18;99.9;8.27.04.02.18;99.9;812032648
8.27.04.03.07;1;812032512;99.9;8.27.04.03.07;117.9;8.27.04.03.07;117.9;812032512
8.27.04.04.10;0;812032534;117.9;8.27.04.04.10;117.9;8.27.04.04.10;117.9;812032534
8.27.04.05.18;2;812032551;117.9;8.27.04.05.18;117.9;8.27.04.05.18;117.9;812032551
8.27.04.06.06;0;812032277;117.9;8.27.04.06.06;29.9;8.27.04.06.06;29.9;812032277
8.27.04.07.11;2;812032326;29.9;8.27.04.07.11;29.9;8.27.04.07.11;29.9;812032326
8.27.04.08.18;1;812032309;29.9;8.27.04.08.18;29.9;8.27.04.08.18;29.9;812032309
8.27.47.02.08;0;809543990;29.9;;;;0.0;809543990
8.27.47.03.07;0;811924887;0.0;;;;0.0;811924887
8.27.47.04.11;0;811924914;0.0;;;;0.0;811924914
8.27.54.01.08;0;812032263;0.0;;;;0.0;812032263
8.27.57.02.07;0;811924825;0.0;8.27.57.02.07;40.0;8.27.57.02.07;40.0;811924825
8.27.57.03.18;0;811924852;40.0;8.27.57.03.18;45.0;8.27.57.03.18;45.0;811924852
8.27.70.01.18;0;812032426;45.0;;;;0.0;812032426
8.27.70.03.10;0;812010942;0.0;8.27.70.03.10;219.9;8.27.70.03.10;219.9;812010942
8.27.70.04.18;0;811357350;219.9;;;;0.0;811357350
8.27.70.05.10;0;811357357;0.0;;;;0.0;811357357
8.27.92.01.00;0;812032259;0.0;;;;0.0;812032259
8.27.92.02.00;0;812032355;0.0;8.27.92.02.00;399.9;8.27.92.02.00;399.9;812032355
8.29.01.01.16;6;811855269;399.9;8.29.01.01.16;90.9;8.29.01.01.16;90.9;811855269
8.29.01.02.27;0;811855319;90.9;8.29.01.02.27;223.9;8.29.01.02.27;223.9;811855319
8.29.01.03.10;0;812010832;223.9;;;;0.0;812010832
8.29.47.01.07;0;809547674;0.0;;;;0.0;809547674
8.29.47.02.18;0;809547784;0.0;;;;0.0;809547784
8.29.47.03.06;0;809547861;0.0;;;;0.0;809547861
8.29.47.10.07;0;811357152;0.0;;;;0.0;811357152
8.29.47.11.10;0;811357093;0.0;;;;0.0;811357093
8.29.47.12.18;0;811357174;0.0;;;;0.0;811357174
8.29.47.13.07;0;812010855;0.0;;;;0.0;812010855
8.29.47.14.17;0;812010865;0.0;;;;0.0;812010865
8.29.47.17.07;0;811357248;0.0;;;;0.0;811357248
8.29.47.18.10;0;811357122;0.0;;;;0.0;811357122
8.29.47.19.18;0;811357293;0.0;;;;0.0;811357293
8.29.47.20.07;0;809547723;0.0;;;;0.0;809547723
8.29.47.21.10;0;809547760;0.0;;;;0.0;809547760
8.30.02.01.60;0;917236697;0.0;;;;0.0;917236697
8.30.04.01.57;3;811848251;0.0;8.30.04.01.57;950.9;8.30.04.01.57;950.9;811848251
8.30.109.01.00;0;811849118;950.9;;;;0.0;811849118
8.30.109.02.16;0;811928732;0.0;;;;0.0;811928732
8.30.109.03.16;0;811930147;0.0;;;;0.0;811930147
8.30.109.04.11;0;811849093;0.0;;;;0.0;811849093
8.30.109.05.00;0;811930570;0.0;;;;0.0;811930570
8.30.109.06.00;0;811373118;0.0;;;;0.0;811373118
8.30.109.07.00;0;811930481;0.0;;;;0.0;811930481
8.30.112.01.16;0;811849226;0.0;;;;0.0;811849226
8.30.116.02.00;0;809545508;0.0;8.30.116.02.00;199.0;8.30.116.02.00;199.0;809545508
8.30.121.01.00;0;812032770;199.0;;;;0.0;812032770
8.30.121.02.00;3;811929948;0.0;8.30.121.02.00;79.0;8.30.121.02.00;79.0;811929948
8.30.121.03.00;0;812031744;79.0;;;;0.0;812031744
8.30.121.04.00;0;811849317;0.0;;;;0.0;811849317
8.30.127.02.00;0;812032104;0.0;;;;0.0;812032104
8.30.127.07.69;0;915287374;0.0;8.30.127.07.69;179.0;8.30.127.07.69;179.0;915287374
8.30.127.08.69;0;915288251;179.0;8.30.127.08.69;359.0;8.30.127.08.69;359.0;915288251
8.30.127.09.69;2;915288062;359.0;8.30.127.09.69;259.0;8.30.127.09.69;259.0;915288062
8.30.148.04.00;0;811930725;259.0;8.30.148.04.00;129.0;8.30.148.04.00;129.0;811930725
8.30.148.05.00;0;811930742;129.0;;;;0.0;811930742
8.30.148.06.00;0;811930866;0.0;8.30.148.06.00;129.0;8.30.148.06.00;129.0;811930866
8.30.148.07.00;0;811371515;129.0;8.30.148.07.00;169.0;8.30.148.07.00;169.0;811371515
8.30.148.08.18;0;811371748;169.0;8.30.148.08.18;169.0;8.30.148.08.18;169.0;811371748
8.30.148.09.00;0;811371813;169.0;8.30.148.09.00;169.0;8.30.148.09.00;169.0;811371813
8.30.148.10.00;0;811372180;169.0;8.30.148.10.00;169.0;8.30.148.10.00;169.0;811372180
8.30.148.11.00;0;811371421;169.0;;;;0.0;811371421
8.30.148.12.00;0;811371489;0.0;8.30.148.12.00;169.0;8.30.148.12.00;169.0;811371489
8.30.148.13.76;0;915288241;169.0;8.30.148.13.76;99.9;8.30.148.13.76;99.9;915288241
8.30.148.14.18;0;811372244;99.9;;;;0.0;811372244
8.30.148.15.00;0;811372340;0.0;8.30.148.15.00;99.0;8.30.148.15.00;99.0;811372340
8.30.148.16.00;0;811372464;99.0;8.30.148.16.00;99.0;8.30.148.16.00;99.0;811372464
8.30.148.17.00;0;811372437;99.0;8.30.148.17.00;99.0;8.30.148.17.00;99.0;811372437
8.30.148.18.00;1;811372537;99.0;8.30.148.18.00;129.0;8.30.148.18.00;129.0;811372537
8.30.148.19.00;1;811372506;129.0;8.30.148.19.00;129.0;8.30.148.19.00;129.0;811372506
8.30.148.20.00;0;811373560;129.0;;;;0.0;811373560
8.30.148.21.00;0;811373508;0.0;8.30.148.21.00;179.0;8.30.148.21.00;179.0;811373508
8.30.148.22.00;0;811371957;179.0;8.30.148.22.00;179.0;8.30.148.22.00;179.0;811371957
8.30.148.23.00;0;811372101;179.0;8.30.148.23.00;179.0;8.30.148.23.00;179.0;811372101
8.30.148.24.00;0;811371881;179.0;;;;0.0;811371881
8.30.148.25.00;0;914220401;0.0;8.30.148.25.00;159.9;8.30.148.25.00;159.9;914220401
8.30.148.26.11;1;914221331;159.9;8.30.148.26.11;99.9;8.30.148.26.11;99.9;914221331
8.30.148.27.69;1;915288220;99.9;8.30.148.27.69;99.9;8.30.148.27.69;99.9;915288220
8.30.148.28.69;1;915288232;99.9;8.30.148.28.69;99.9;8.30.148.28.69;99.9;915288232
8.30.148.29.06;0;914221358;99.9;8.30.148.29.06;39.9;8.30.148.29.06;39.9;914221358
8.30.148.30.76;0;914221365;39.9;8.30.148.30.76;699.0;8.30.148.30.76;699.0;914221365
8.30.148.31.18;0;915288300;699.0;8.30.148.31.18;119.9;8.30.148.31.18;119.9;915288300
8.30.148.32.76;1;914221380;119.9;8.30.148.32.76;4000.0;8.30.148.32.76;4000.0;914221380
8.30.148.33.18;0;914216990;4000.0;8.30.148.33.18;119.9;8.30.148.33.18;119.9;914216990
8.30.148.34.76;0;914217010;119.9;8.30.148.34.76;549.9;8.30.148.34.76;549.9;914217010
8.30.148.35.07;0;914219072;549.9;8.30.148.35.07;229.0;8.30.148.35.07;229.0;914219072
8.30.148.36.18;0;914219102;229.0;8.30.148.36.18;229.0;8.30.148.36.18;229.0;914219102
8.30.148.37.06;0;914222246;229.0;8.30.148.37.06;169.9;8.30.148.37.06;169.9;914222246
8.30.148.38.18;0;914222257;169.9;8.30.148.38.18;169.9;8.30.148.38.18;169.9;914222257
8.30.148.39.07;0;914222287;169.9;8.30.148.39.07;169.9;8.30.148.39.07;169.9;914222287
8.30.148.40.76;0;914219120;169.9;8.30.148.40.76;189.9;8.30.148.40.76;189.9;914219120
8.30.148.41.18;0;914222295;189.9;8.30.148.41.18;169.9;8.30.148.41.18;169.9;914222295
8.30.148.42.10;0;914219141;169.9;8.30.148.42.10;169.9;8.30.148.42.10;169.9;914219141
